Layer	Row	Module	Channel	Pedestal	Sigma
3	4	4	13	106.373	2.909
3	4	4	14	148.251	3.281
3	4	4	15	130.927	3.861
3	4	4	16	47.502	2.477
3	4	4	17	134.390	2.318
3	4	4	18	76.798	2.215
3	4	4	19	131.679	2.813
3	4	4	20	156.555	2.483
3	4	4	21	90.747	2.080
3	4	4	22	86.875	2.208
3	4	4	23	123.029	2.555
3	4	4	24	89.743	2.181
3	4	4	25	162.309	2.308
3	4	4	26	126.063	2.643
3	4	4	27	95.830	2.101
3	4	4	28	91.433	1.977
3	4	4	29	109.914	2.095
3	4	4	30	163.370	1.835
3	4	4	31	100.280	2.463
3	4	5	0	167.390	2.435
3	4	5	1	121.830	2.099
3	4	5	2	96.197	2.222
3	4	5	3	133.860	2.390
3	4	5	4	139.888	2.584
3	4	5	5	114.838	2.590
3	4	5	6	143.213	2.464
3	4	5	7	122.439	2.504
3	4	5	8	139.163	2.750
3	4	5	9	124.798	2.977
3	4	5	10	143.721	2.864
3	4	5	11	151.748	2.735
3	4	5	12	126.159	2.955
3	4	5	13	124.017	2.909
3	4	5	14	131.397	3.492
3	4	5	15	118.353	3.619
3	4	5	16	128.695	3.689
3	4	5	17	132.667	2.736
3	4	5	18	140.382	2.446
3	4	5	19	119.975	2.334
3	4	5	20	86.505	2.070
3	4	5	21	128.128	2.402
3	4	5	22	239.342	2.520
3	4	5	23	116.154	2.362
3	4	5	24	173.833	2.417
3	4	5	25	110.611	2.471
3	4	5	26	133.611	2.238
3	4	5	27	124.056	2.399
3	4	5	28	122.113	2.289
3	4	5	29	144.073	2.557
3	4	5	30	146.255	2.165
3	4	5	31	143.920	2.769
3	5	0	0	103.922	2.414
3	5	0	1	130.562	2.255
3	5	0	2	156.447	2.278
3	5	0	3	127.919	2.465
3	5	0	4	78.231	2.206
3	5	0	5	91.252	2.326
3	5	0	6	130.996	2.222
3	5	0	7	114.474	2.761
3	5	0	8	138.604	3.862
3	5	0	9	130.512	3.530
3	5	0	10	117.080	3.367
3	5	0	11	88.088	2.730
3	5	0	12	117.528	3.278
3	5	0	13	101.199	3.420
3	5	0	14	129.754	3.673
3	5	0	15	88.820	3.853
3	5	0	16	124.928	5.740
3	5	0	17	126.632	2.914
3	5	0	18	125.066	2.408
3	5	0	19	116.023	2.261
3	5	0	20	118.900	2.542
3	5	0	21	134.091	2.543
3	5	0	22	127.773	2.550
3	5	0	23	123.107	2.638
3	5	0	24	152.734	2.860
3	5	0	25	91.046	2.241
3	5	0	26	133.161	2.182
3	5	0	27	138.760	2.303
3	5	0	28	84.632	1.964
3	5	0	29	99.272	1.944
3	5	0	30	112.195	2.223
3	5	0	31	121.426	3.353
3	5	1	0	129.632	2.745
3	5	1	1	96.434	2.223
3	5	1	2	102.077	2.318
3	5	1	3	100.241	2.133
3	5	1	4	115.428	2.243
3	5	1	5	84.194	2.060
3	5	1	6	137.282	2.050
3	5	1	7	121.392	2.615
3	5	1	8	127.798	3.595
3	5	1	9	107.541	2.846
3	5	1	10	102.313	2.853
3	5	1	11	137.187	2.791
3	5	1	12	134.264	2.874
3	5	1	13	106.334	2.838
3	5	1	14	105.510	3.289
3	5	1	15	89.329	3.805
3	5	1	16	72.781	3.466
3	5	1	17	131.936	2.634
3	5	1	18	96.309	2.333
3	5	1	19	108.617	2.256
3	5	1	20	135.150	2.349
3	5	1	21	126.681	2.624
3	5	1	22	79.459	2.112
3	5	1	23	72.683	2.281
3	5	1	24	104.720	2.376
3	5	1	25	148.799	2.428
3	5	1	26	88.502	2.064
3	5	1	27	85.808	2.113
3	5	1	28	86.501	2.086
3	5	1	29	125.505	2.494
3	5	1	30	91.658	2.005
3	5	1	31	96.068	2.924
3	5	2	0	93.270	2.286
3	5	2	1	113.615	2.274
3	5	2	2	125.154	2.338
3	5	2	3	119.209	2.344
3	5	2	4	135.614	2.192
3	5	2	5	127.170	2.337
3	5	2	6	126.943	2.283
3	5	2	7	65.987	2.014
3	5	2	8	121.327	3.452
3	5	2	9	117.780	2.973
3	5	2	10	131.967	2.984
3	5	2	11	100.546	2.679
3	5	2	12	133.378	3.110
3	5	2	13	112.158	3.569
3	5	2	14	136.526	3.571
3	5	2	15	136.134	4.076
3	5	2	16	134.470	4.039
3	5	2	17	127.169	2.366
3	5	2	18	103.637	2.297
3	5	2	19	155.649	2.356
3	5	2	20	95.347	1.988
3	5	2	21	196.091	2.368
3	5	2	22	151.221	2.280
3	5	2	23	153.893	2.260
3	5	2	24	116.206	2.246
3	5	2	25	128.278	1.838
3	5	2	26	141.260	2.369
3	5	2	27	139.830	2.123
3	5	2	28	135.049	2.123
3	5	2	29	184.465	2.063
3	5	2	30	99.482	1.992
3	5	2	31	102.010	22.089
3	5	3	0	104.151	1.983
3	5	3	1	109.334	2.166
3	5	3	2	121.525	1.968
3	5	3	3	118.419	2.083
3	5	3	4	118.849	2.125
3	5	3	5	137.897	2.204
3	5	3	6	90.332	2.146
3	5	3	7	79.053	2.059
3	5	3	8	114.129	2.864
3	5	3	9	91.010	2.700
3	5	3	10	106.022	2.539
3	5	3	11	161.332	2.452
3	5	3	12	107.102	2.487
3	5	3	13	74.178	2.407
3	5	3	14	95.367	3.210
3	5	3	15	105.658	3.606
3	5	3	16	106.545	4.541
3	5	3	17	170.654	2.309
3	5	3	18	93.014	2.199
3	5	3	19	125.876	2.178
3	5	3	20	47.615	1.606
3	5	3	21	121.767	2.060
3	5	3	22	87.373	2.069
3	5	3	23	108.959	2.186
3	5	3	24	101.063	2.483
3	5	3	25	47.685	1.749
3	5	3	26	81.562	2.344
3	5	3	27	166.566	2.264
3	5	3	28	98.714	2.213
3	5	3	29	121.015	2.327
3	5	3	30	132.890	2.235
3	5	3	31	128.626	3.235
3	5	4	0	81.284	1.952
3	5	4	1	100.075	2.197
3	5	4	2	133.078	2.024
3	5	4	3	131.268	2.143
3	5	4	4	129.522	2.283
3	5	4	5	112.229	2.193
3	5	4	6	120.257	2.714
3	5	4	7	125.032	2.711
3	5	4	8	131.563	2.723
3	5	4	9	128.477	3.035
3	5	4	10	119.482	2.766
3	5	4	11	138.798	2.673
3	5	4	12	143.993	2.811
3	5	4	13	89.360	2.663
3	5	4	14	118.064	3.445
3	5	4	15	122.145	3.736
3	5	4	16	130.699	5.346
3	5	4	17	138.647	2.191
3	5	4	18	137.553	2.124
3	5	4	19	113.567	2.062
3	5	4	20	135.069	2.068
3	5	4	21	150.889	1.978
3	5	4	22	122.209	2.302
3	5	4	23	96.441	2.081
3	5	4	24	116.160	1.990
3	5	4	25	155.842	1.963
3	5	4	26	137.548	2.301
3	5	4	27	111.323	2.351
3	5	4	28	116.084	2.185
3	5	4	29	121.977	2.243
3	5	4	30	115.231	1.943
3	5	4	31	131.969	3.657
3	5	5	0	135.289	2.093
3	5	5	1	109.290	2.079
3	5	5	2	115.224	2.129
3	5	5	3	88.038	2.074
3	5	5	4	138.864	2.185
3	5	5	5	76.508	1.966
3	5	5	6	107.715	2.203
3	5	5	7	138.427	2.387
3	5	5	8	130.049	2.622
3	5	5	9	93.479	2.496
3	5	5	10	147.476	2.645
3	5	5	11	148.263	2.610
3	5	5	12	95.638	2.518
3	5	5	13	112.280	3.041
3	5	5	14	95.946	3.277
3	5	5	15	94.240	3.412
3	5	5	16	98.452	4.419
3	5	5	17	106.404	2.457
3	5	5	18	108.497	2.312
3	5	5	19	122.041	2.165
3	5	5	20	109.943	2.197
3	5	5	21	143.707	2.193
3	5	5	22	105.660	2.124
3	5	5	23	125.543	2.467
3	5	5	24	107.988	1.912
3	5	5	25	112.875	2.161
3	5	5	26	105.777	2.032
3	5	5	27	101.822	2.295
3	5	5	28	93.508	1.946
3	5	5	29	122.837	2.228
3	5	5	30	140.393	2.132
3	5	5	31	152.275	4.853
4	0	0	0	128.367	2.957
4	0	0	1	119.413	2.844
4	0	0	2	149.068	2.880
4	0	0	3	137.219	2.859
4	0	0	4	137.194	2.798
4	0	0	5	134.863	2.838
4	0	0	6	119.416	2.959
4	0	0	7	119.030	2.764
4	0	0	8	135.513	3.586
4	0	0	9	109.141	3.637
4	0	0	10	102.494	3.274
4	0	0	11	161.643	3.318
4	0	0	12	115.846	3.510
4	0	0	13	119.957	3.818
4	0	0	14	140.168	3.965
4	0	0	15	132.232	5.026
4	0	0	16	171.713	3.819
4	0	0	17	195.120	2.916
4	0	0	18	168.958	2.764
4	0	0	19	149.956	2.820
4	0	0	20	155.364	2.758
4	0	0	21	112.951	2.836
4	0	0	22	183.837	3.060
4	0	0	23	143.644	3.144
4	0	0	24	120.920	2.675
4	0	0	25	115.646	2.634
4	0	0	26	146.620	2.584
4	0	0	27	160.075	2.599
4	0	0	28	157.455	2.740
4	0	0	29	161.047	2.524
4	0	0	30	158.734	2.576
4	0	0	31	139.902	2.630
4	0	1	0	111.984	2.748
4	0	1	1	116.590	2.757
4	0	1	2	145.610	2.598
4	0	1	3	133.751	2.713
4	0	1	4	145.489	2.781
4	0	1	5	124.973	3.112
4	0	1	6	128.147	2.950
4	0	1	7	182.206	2.967
4	0	1	8	103.849	2.896
4	0	1	9	148.416	3.272
4	0	1	10	138.150	2.980
4	0	1	11	142.482	3.242
4	0	1	12	120.385	3.238
4	0	1	13	99.445	3.562
4	0	1	14	122.896	3.928
4	0	1	15	108.979	4.303
4	0	1	16	174.932	4.236
4	0	1	17	78.562	2.955
4	0	1	18	79.988	2.343
4	0	1	19	154.894	3.036
4	0	1	20	136.497	2.731
4	0	1	21	109.479	2.696
4	0	1	22	130.064	2.832
4	0	1	23	160.893	3.116
4	0	1	24	102.964	2.410
4	0	1	25	123.511	2.656
4	0	1	26	130.622	2.607
4	0	1	27	140.605	2.638
4	0	1	28	120.138	2.658
4	0	1	29	143.829	2.668
4	0	1	30	103.838	2.347
4	0	1	31	100.060	2.527
4	0	2	0	142.055	2.673
4	0	2	1	122.702	2.976
4	0	2	2	133.216	2.433
4	0	2	3	159.777	2.780
4	0	2	4	157.462	2.685
4	0	2	5	142.375	2.763
4	0	2	6	154.554	2.574
4	0	2	7	116.557	17.763
4	0	2	8	118.283	3.333
4	0	2	9	146.765	3.101
4	0	2	10	130.481	3.052
4	0	2	11	109.963	3.226
4	0	2	12	111.829	3.212
4	0	2	13	165.811	3.422
4	0	2	14	175.439	3.761
4	0	2	15	145.987	3.929
4	0	2	16	167.007	3.447
4	0	2	17	168.082	3.267
4	0	2	18	103.627	2.992
4	0	2	19	161.965	2.832
4	0	2	20	170.284	2.956
4	0	2	21	97.080	2.773
4	0	2	22	104.445	2.797
4	0	2	23	122.126	3.007
4	0	2	24	141.349	2.464
4	0	2	25	172.161	2.923
4	0	2	26	138.326	2.345
4	0	2	27	131.742	2.687
4	0	2	28	183.675	2.559
4	0	2	29	108.766	2.582
4	0	2	30	170.545	2.465
4	0	2	31	125.225	2.834
4	0	3	0	129.308	2.442
4	0	3	1	150.033	2.179
4	0	3	2	134.894	2.270
4	0	3	3	187.039	2.214
4	0	3	4	168.225	2.561
4	0	3	5	120.087	2.330
4	0	3	6	131.264	2.169
4	0	3	7	110.278	2.481
4	0	3	8	150.958	2.690
4	0	3	9	138.921	2.691
4	0	3	10	125.343	2.993
4	0	3	11	119.634	2.693
4	0	3	12	113.815	2.616
4	0	3	13	84.851	2.715
4	0	3	14	141.151	3.067
4	0	3	15	151.887	3.424
4	0	3	16	154.618	2.697
4	0	3	17	144.297	2.355
4	0	3	18	147.570	2.164
4	0	3	19	158.158	2.384
4	0	3	20	148.755	2.371
4	0	3	21	147.504	2.318
4	0	3	22	153.081	6.988
4	0	3	23	94.395	2.588
4	0	3	24	140.926	2.691
4	0	3	25	105.408	2.386
4	0	3	26	131.622	2.348
4	0	3	27	106.419	2.186
4	0	3	28	181.946	2.303
4	0	3	29	150.580	2.288
4	0	3	30	160.628	2.209
4	0	3	31	118.677	2.194
4	0	4	0	110.690	2.218
4	0	4	1	134.988	2.181
4	0	4	2	135.986	2.205
4	0	4	3	134.007	2.425
4	0	4	4	109.657	2.379
4	0	4	5	164.351	2.249
4	0	4	6	139.325	2.349
4	0	4	7	115.966	2.524
4	0	4	8	141.826	2.898
4	0	4	9	158.539	2.949
4	0	4	10	89.759	2.751
4	0	4	11	96.821	2.813
4	0	4	12	155.567	3.073
4	0	4	13	135.386	3.317
4	0	4	14	153.786	3.445
4	0	4	15	136.714	3.587
4	0	4	16	163.830	2.460
4	0	4	17	139.420	2.203
4	0	4	18	112.352	2.395
4	0	4	19	122.419	2.329
4	0	4	20	161.503	2.344
4	0	4	21	108.219	2.452
4	0	4	22	168.548	2.287
4	0	4	23	143.691	2.354
4	0	4	24	114.454	2.313
4	0	4	25	117.805	2.379
4	0	4	26	116.334	2.284
4	0	4	27	85.354	2.186
4	0	4	28	117.701	2.150
4	0	4	29	107.896	2.368
4	0	4	30	122.675	2.475
4	0	4	31	116.626	2.269
4	0	5	0	159.121	2.334
4	0	5	1	118.965	2.141
4	0	5	2	136.806	2.066
4	0	5	3	125.146	2.341
4	0	5	4	115.342	2.244
4	0	5	5	134.451	2.093
4	0	5	6	151.053	2.281
4	0	5	7	110.234	2.259
4	0	5	8	124.168	2.940
4	0	5	9	117.419	3.068
4	0	5	10	150.906	2.561
4	0	5	11	166.809	2.910
4	0	5	12	129.013	2.776
4	0	5	13	164.813	2.973
4	0	5	14	150.308	3.297
4	0	5	15	131.358	3.447
4	0	5	16	120.257	2.290
4	0	5	17	123.591	2.172
4	0	5	18	177.688	2.167
4	0	5	19	142.642	2.249
4	0	5	20	158.731	2.219
4	0	5	21	109.691	2.134
4	0	5	22	124.053	2.157
4	0	5	23	130.076	2.058
4	0	5	24	137.464	2.175
4	0	5	25	145.785	2.139
4	0	5	26	119.194	2.335
4	0	5	27	130.325	2.334
4	0	5	28	143.642	2.252
4	0	5	29	200.143	2.000
4	0	5	30	135.533	1.924
4	0	5	31	189.583	2.312
4	1	0	0	137.366	2.742
4	1	0	1	158.735	2.807
4	1	0	2	125.126	2.988
4	1	0	3	132.147	2.627
4	1	0	4	117.782	2.682
4	1	0	5	110.222	2.849
4	1	0	6	139.986	2.855
4	1	0	7	130.494	3.027
4	1	0	8	126.024	3.303
4	1	0	9	111.252	3.187
4	1	0	10	151.456	2.950
4	1	0	11	160.123	3.041
4	1	0	12	139.305	3.086
4	1	0	13	101.377	3.179
4	1	0	14	153.251	3.511
4	1	0	15	106.521	3.971
4	1	0	16	125.656	3.912
4	1	0	17	101.402	3.050
4	1	0	18	114.857	2.578
4	1	0	19	146.793	2.978
4	1	0	20	151.555	2.731
4	1	0	21	108.672	2.766
4	1	0	22	168.444	2.930
4	1	0	23	167.394	2.975
4	1	0	24	164.633	2.656
4	1	0	25	148.654	2.785
4	1	0	26	104.999	2.614
4	1	0	27	125.033	2.722
4	1	0	28	111.173	2.700
4	1	0	29	164.445	2.609
4	1	0	30	163.202	2.497
4	1	0	31	133.564	2.251
4	1	1	0	137.366	2.742
4	1	1	1	158.735	2.807
4	1	1	2	125.126	2.988
4	1	1	3	132.147	2.627
4	1	1	4	117.782	2.682
4	1	1	5	110.222	2.849
4	1	1	6	139.986	2.855
4	1	1	7	130.494	3.027
4	1	1	8	126.024	3.303
4	1	1	9	111.252	3.187
4	1	1	10	151.456	2.950
4	1	1	11	160.123	3.041
4	1	1	12	139.305	3.086
4	1	1	13	101.377	3.179
4	1	1	14	153.251	3.511
4	1	1	15	106.521	3.971
4	1	1	16	125.656	3.912
4	1	1	17	101.402	3.050
4	1	1	18	114.857	2.578
4	1	1	19	146.793	2.978
4	1	1	20	151.555	2.731
4	1	1	21	108.672	2.766
4	1	1	22	168.444	2.930
4	1	1	23	167.394	2.975
4	1	1	24	164.633	2.656
4	1	1	25	148.654	2.785
4	1	1	26	104.999	2.614
4	1	1	27	125.033	2.722
4	1	1	28	111.173	2.700
4	1	1	29	164.445	2.609
4	1	1	30	163.202	2.497
4	1	1	31	133.564	2.251
4	1	2	0	153.891	2.519
4	1	2	1	158.393	2.632
4	1	2	2	141.129	2.654
4	1	2	3	147.813	2.441
4	1	2	4	167.242	2.648
4	1	2	5	135.620	2.599
4	1	2	6	53.696	2.225
4	1	2	7	135.320	2.811
4	1	2	8	180.849	3.085
4	1	2	9	178.333	3.188
4	1	2	10	147.705	3.149
4	1	2	11	80.325	2.748
4	1	2	12	147.494	2.796
4	1	2	13	117.854	3.458
4	1	2	14	113.250	3.645
4	1	2	15	124.549	4.215
4	1	2	16	123.550	3.516
4	1	2	17	139.319	2.795
4	1	2	18	172.902	2.709
4	1	2	19	168.424	2.870
4	1	2	20	155.743	2.806
4	1	2	21	161.465	2.503
4	1	2	22	133.237	2.612
4	1	2	23	96.593	2.426
4	1	2	24	144.881	2.749
4	1	2	25	182.631	2.746
4	1	2	26	101.945	2.557
4	1	2	27	182.104	2.504
4	1	2	28	142.886	2.435
4	1	2	29	174.555	2.501
4	1	2	30	148.917	2.234
4	1	2	31	132.479	2.557
4	1	3	0	127.972	2.984
4	1	3	1	132.641	2.306
4	1	3	2	119.247	2.483
4	1	3	3	100.965	2.546
4	1	3	4	98.229	2.602
4	1	3	5	140.274	2.638
4	1	3	6	98.140	2.533
4	1	3	7	167.380	2.773
4	1	3	8	106.956	2.751
4	1	3	9	144.750	2.769
4	1	3	10	154.035	2.914
4	1	3	11	119.007	2.749
4	1	3	12	144.588	2.763
4	1	3	13	128.835	2.991
4	1	3	14	90.477	3.077
4	1	3	15	101.227	3.450
4	1	3	16	152.617	2.838
4	1	3	17	131.532	2.366
4	1	3	18	145.878	2.470
4	1	3	19	159.613	2.567
4	1	3	20	91.234	2.624
4	1	3	21	139.594	2.386
4	1	3	22	159.388	2.605
4	1	3	23	131.709	2.865
4	1	3	24	129.918	2.463
4	1	3	25	109.444	2.607
4	1	3	26	118.338	2.286
4	1	3	27	122.715	2.783
4	1	3	28	107.249	2.361
4	1	3	29	98.105	2.279
4	1	3	30	140.505	2.370
4	1	3	31	134.868	2.590
4	1	4	0	105.288	2.582
4	1	4	1	120.214	2.720
4	1	4	2	187.093	2.720
4	1	4	3	124.462	2.709
4	1	4	4	108.310	2.532
4	1	4	5	155.098	2.602
4	1	4	6	144.996	2.799
4	1	4	7	146.863	2.824
4	1	4	8	116.304	3.164
4	1	4	9	166.998	3.138
4	1	4	10	150.201	2.899
4	1	4	11	133.979	2.714
4	1	4	12	146.006	2.829
4	1	4	13	131.867	3.434
4	1	4	14	113.152	3.530
4	1	4	15	107.245	4.091
4	1	4	16	107.348	3.843
4	1	4	17	139.537	3.105
4	1	4	18	156.202	3.002
4	1	4	19	141.447	2.900
4	1	4	20	123.234	2.923
4	1	4	21	149.822	2.862
4	1	4	22	107.322	3.206
4	1	4	23	139.848	3.953
4	1	4	24	130.604	2.658
4	1	4	25	126.378	2.734
4	1	4	26	131.306	2.613
4	1	4	27	166.520	2.577
4	1	4	28	161.443	2.503
4	1	4	29	126.205	2.833
4	1	4	30	177.231	2.381
4	1	4	31	141.396	2.535
4	1	5	0	134.974	2.627
4	1	5	1	159.870	2.837
4	1	5	2	153.886	2.746
4	1	5	3	163.703	2.733
4	1	5	4	157.012	2.789
4	1	5	5	88.133	2.525
4	1	5	6	100.566	2.744
4	1	5	7	123.873	2.716
4	1	5	8	157.401	2.977
4	1	5	9	139.233	2.910
4	1	5	10	165.999	2.828
4	1	5	11	147.696	2.775
4	1	5	12	150.450	2.801
4	1	5	13	139.186	3.026
4	1	5	14	200.248	3.546
4	1	5	15	207.141	3.605
4	1	5	16	105.705	2.524
4	1	5	17	136.386	2.533
4	1	5	18	151.831	2.658
4	1	5	19	118.545	2.468
4	1	5	20	107.188	2.536
4	1	5	21	123.300	2.469
4	1	5	22	141.463	2.666
4	1	5	23	158.469	2.623
4	1	5	24	133.102	2.494
4	1	5	25	170.498	2.767
4	1	5	26	123.850	2.580
4	1	5	27	141.137	2.523
4	1	5	28	128.779	2.379
4	1	5	29	167.231	2.616
4	1	5	30	144.242	2.716
4	1	5	31	98.729	2.339
4	2	0	0	132.782	3.138
4	2	0	1	119.696	2.710
4	2	0	2	137.567	2.713
4	2	0	3	144.668	2.669
4	2	0	4	114.588	2.509
4	2	0	5	176.845	2.858
4	2	0	6	152.584	2.670
4	2	0	7	163.091	2.481
4	2	0	8	147.552	7.870
4	2	0	9	113.015	7.775
4	2	0	10	122.092	7.136
4	2	0	11	124.310	6.875
4	2	0	12	138.840	7.198
4	2	0	13	142.602	9.258
4	2	0	14	151.973	10.178
4	2	0	15	106.427	11.166
4	2	0	16	116.732	3.938
4	2	0	17	173.485	2.958
4	2	0	18	142.257	2.483
4	2	0	19	166.189	2.516
4	2	0	20	151.705	2.574
4	2	0	21	135.003	2.336
4	2	0	22	131.868	2.574
4	2	0	23	147.564	2.494
4	2	0	24	132.772	2.738
4	2	0	25	164.779	2.703
4	2	0	26	159.001	2.623
4	2	0	27	140.218	2.694
4	2	0	28	142.345	2.627
4	2	0	29	149.710	2.571
4	2	0	30	160.120	2.805
4	2	0	31	126.651	4.210
4	2	1	0	139.206	2.999
4	2	1	1	158.608	2.870
4	2	1	2	138.488	2.579
4	2	1	3	145.361	2.683
4	2	1	4	110.813	2.710
4	2	1	5	135.023	2.548
4	2	1	6	168.534	2.853
4	2	1	7	113.133	2.979
4	2	1	8	107.557	7.692
4	2	1	9	129.528	7.641
4	2	1	10	119.505	7.466
4	2	1	11	102.859	6.664
4	2	1	12	140.576	7.065
4	2	1	13	181.698	8.630
4	2	1	14	122.824	10.149
4	2	1	15	136.178	12.281
4	2	1	16	175.591	3.739
4	2	1	17	65.052	2.754
4	2	1	18	124.519	2.894
4	2	1	19	150.708	2.665
4	2	1	20	119.463	2.808
4	2	1	21	139.444	2.685
4	2	1	22	175.197	2.815
4	2	1	23	109.942	2.575
4	2	1	24	113.948	2.494
4	2	1	25	168.086	2.775
4	2	1	26	158.325	2.725
4	2	1	27	131.997	2.513
4	2	1	28	113.984	2.742
4	2	1	29	128.924	2.552
4	2	1	30	161.129	2.527
4	2	1	31	164.331	2.555
4	2	2	0	134.767	2.752
4	2	2	1	151.623	2.508
4	2	2	2	160.913	2.324
4	2	2	3	138.617	2.425
4	2	2	4	135.064	2.432
4	2	2	5	171.066	2.624
4	2	2	6	83.329	2.383
4	2	2	7	103.242	2.779
4	2	2	8	131.602	7.224
4	2	2	9	136.174	7.140
4	2	2	10	86.081	6.330
4	2	2	11	130.069	6.283
4	2	2	12	116.061	6.738
4	2	2	13	150.884	8.354
4	2	2	14	146.997	9.461
4	2	2	15	149.515	11.696
4	2	2	16	118.466	3.414
4	2	2	17	132.054	2.937
4	2	2	18	140.195	2.736
4	2	2	19	105.064	2.538
4	2	2	20	122.480	2.830
4	2	2	21	127.999	2.991
4	2	2	22	116.266	2.520
4	2	2	23	128.692	3.085
4	2	2	24	146.891	2.496
4	2	2	25	157.995	2.529
4	2	2	26	121.718	2.509
4	2	2	27	184.318	2.399
4	2	2	28	104.546	2.194
4	2	2	29	137.690	2.240
4	2	2	30	168.648	2.368
4	2	2	31	116.721	2.460
4	2	3	0	168.304	2.944
4	2	3	1	107.716	2.271
4	2	3	2	179.679	2.335
4	2	3	3	98.331	2.363
4	2	3	4	147.368	2.370
4	2	3	5	128.362	2.364
4	2	3	6	120.040	2.353
4	2	3	7	103.650	2.311
4	2	3	8	136.214	7.115
4	2	3	9	149.986	5.762
4	2	3	10	118.429	6.038
4	2	3	11	119.509	5.123
4	2	3	12	127.076	6.031
4	2	3	13	156.846	7.168
4	2	3	14	121.692	7.732
4	2	3	15	112.926	10.204
4	2	3	16	153.165	2.811
4	2	3	17	108.742	2.460
4	2	3	18	157.335	2.271
4	2	3	19	168.366	2.386
4	2	3	20	165.624	2.382
4	2	3	21	157.825	2.658
4	2	3	22	152.557	2.388
4	2	3	23	135.258	2.315
4	2	3	24	86.561	2.352
4	2	3	25	177.172	2.389
4	2	3	26	96.440	3.196
4	2	3	27	104.058	2.286
4	2	3	28	154.566	2.338
4	2	3	29	110.574	2.332
4	2	3	30	133.028	1.968
4	2	3	31	135.325	2.279
4	2	4	0	119.815	2.920
4	2	4	1	170.432	2.361
4	2	4	2	122.747	2.298
4	2	4	3	115.861	2.209
4	2	4	4	153.451	2.422
4	2	4	5	177.857	2.385
4	2	4	6	130.876	2.517
4	2	4	7	139.071	2.177
4	2	4	8	170.731	0.882
4	2	4	9	146.140	6.851
4	2	4	10	155.124	6.392
4	2	4	11	164.079	6.073
4	2	4	12	134.779	6.361
4	2	4	13	105.298	8.192
4	2	4	14	135.323	8.831
4	2	4	15	129.152	10.577
4	2	4	16	92.006	2.428
4	2	4	17	121.134	2.457
4	2	4	18	109.469	2.065
4	2	4	19	137.202	2.226
4	2	4	20	115.530	2.230
4	2	4	21	158.905	2.443
4	2	4	22	147.397	2.062
4	2	4	23	161.854	2.439
4	2	4	24	143.387	2.279
4	2	4	25	72.865	1.827
4	2	4	26	162.824	2.028
4	2	4	27	154.561	2.017
4	2	4	28	162.490	2.219
4	2	4	29	131.040	2.170
4	2	4	30	149.714	2.274
4	2	4	31	116.455	2.194
4	2	5	0	134.655	2.675
4	2	5	1	138.161	2.202
4	2	5	2	132.358	2.009
4	2	5	3	153.030	2.164
4	2	5	4	155.323	2.366
4	2	5	5	122.018	2.264
4	2	5	6	153.725	2.272
4	2	5	7	75.204	2.039
4	2	5	8	143.849	7.676
4	2	5	9	78.041	6.785
4	2	5	10	142.992	6.669
4	2	5	11	158.658	6.176
4	2	5	12	121.898	6.546
4	2	5	13	138.814	7.602
4	2	5	14	87.943	8.514
4	2	5	15	112.611	12.482
4	2	5	16	124.215	2.053
4	2	5	17	107.640	2.002
4	2	5	18	123.099	2.173
4	2	5	19	137.956	1.990
4	2	5	20	141.687	2.104
4	2	5	21	104.640	2.263
4	2	5	22	77.929	2.020
4	2	5	23	158.061	2.371
4	2	5	24	134.757	2.222
4	2	5	25	139.254	2.454
4	2	5	26	133.978	2.347
4	2	5	27	136.249	2.291
4	2	5	28	76.344	2.371
4	2	5	29	165.473	2.314
4	2	5	30	157.803	2.306
4	2	5	31	132.024	2.180
4	3	0	0	138.115	2.805
4	3	0	1	111.928	2.866
4	3	0	2	135.850	2.678
4	3	0	3	105.744	2.749
4	3	0	4	124.490	3.213
4	3	0	5	176.115	2.933
4	3	0	6	175.491	2.900
4	3	0	7	160.010	2.753
4	3	0	8	161.119	3.895
4	3	0	9	152.097	3.395
4	3	0	10	118.614	3.117
4	3	0	11	183.186	3.179
4	3	0	12	116.312	2.911
4	3	0	13	110.968	3.440
4	3	0	14	128.389	3.878
4	3	0	15	176.510	5.377
4	3	0	16	162.460	4.907
4	3	0	17	104.735	3.077
4	3	0	18	176.822	2.883
4	3	0	19	148.999	2.586
4	3	0	20	137.748	2.542
4	3	0	21	142.520	2.655
4	3	0	22	140.614	2.579
4	3	0	23	140.542	2.546
4	3	0	24	154.976	2.942
4	3	0	25	153.653	2.685
4	3	0	26	142.816	2.641
4	3	0	27	157.981	2.819
4	3	0	28	158.611	2.560
4	3	0	29	148.495	2.398
4	3	0	30	149.683	2.495
4	3	0	31	131.717	2.400
4	3	1	0	143.237	2.764
4	3	1	1	121.387	2.546
4	3	1	2	163.656	2.731
4	3	1	3	149.281	2.593
4	3	1	4	135.372	2.813
4	3	1	5	157.489	2.816
4	3	1	6	143.831	2.929
4	3	1	7	155.518	3.161
4	3	1	8	141.597	3.256
4	3	1	9	92.220	3.030
4	3	1	10	134.308	2.756
4	3	1	11	122.477	3.091
4	3	1	12	118.056	3.274
4	3	1	13	142.470	3.419
4	3	1	14	116.743	3.885
4	3	1	15	130.857	4.408
4	3	1	16	131.620	3.664
4	3	1	17	126.973	3.394
4	3	1	18	129.707	2.985
4	3	1	19	121.612	2.934
4	3	1	20	118.890	2.812
4	3	1	21	143.402	2.803
